packet_size,timestamp,protocol,ip_src,ip_dst,transport,tls_version,tcp_seq,tcp_ack,tcp_window,tcp_flags,tcp_srcport,tcp_dstport,inter_packet_time,flow_size,flow_volume,packets_per_flow,tcp_retransmissions,payload_entropy,tls_handshake_type,tls_cipher_suite
54,1739284577.923126,TCP,10.12.16.216,216.239.34.157,TCP,Unknown,2125,6969,129792,16,51392,443,0.00010800361633300781,30,4529,30,0,,,Unknown
89,1739284577.923774,TLS,10.12.16.216,216.239.34.157,TCP,0x0303,2125,6969,129792,24,51392,443,0.0006480216979980469,31,4618,31,1,,,Unknown
54,1739284577.924495,TCP,10.12.16.216,216.239.34.157,TCP,Unknown,2160,6969,129792,17,51392,443,0.000720977783203125,32,4672,32,0,,,Unknown
54,1739284577.924778,TCP,10.12.16.216,216.239.34.157,TCP,Unknown,4902,17076,129536,17,51384,443,0.0002830028533935547,33,4726,33,0,,,Unknown
1014,1739284577.951127,TLS,142.251.143.110,10.12.16.216,TCP,0x0303,7837,1864,268288,24,443,51393,0.0011739730834960938,10,9352,10,0,,,Unknown
56,1739284577.977621,TCP,216.239.34.157,10.12.16.216,TCP,Unknown,6969,2125,268288,16,443,51392,0.0006961822509765625,45,26525,45,0,,,Unknown
56,1739284577.985107,TCP,216.239.34.157,10.12.16.216,TCP,Unknown,6969,2161,268288,16,443,51392,0.007485866546630859,46,26581,46,1,,,Unknown
56,1739284577.986776,TCP,216.239.34.157,10.12.16.216,TCP,Unknown,17076,4903,265984,16,443,51384,0.0001800060272216797,47,26637,47,1,,,Unknown
54,1739284577.99282,TCP,10.12.16.216,142.251.143.110,TCP,Unknown,1864,8797,130048,16,51393,443,0.006043910980224609,6,819,6,0,,,Unknown
56,1739284578.001775,TCP,216.239.34.157,10.12.16.216,TCP,Unknown,17076,4903,265984,17,443,51384,0.0031349658966064453,48,26693,48,1,,,Unknown
56,1739284578.001775,TCP,216.239.34.157,10.12.16.216,TCP,Unknown,6969,2161,268288,17,443,51392,0.0,49,26749,49,1,,,Unknown
54,1739284578.001889,TCP,10.12.16.216,216.239.34.157,TCP,Unknown,4903,17077,129536,16,51384,443,0.00011396408081054688,34,4780,34,0,,,Unknown
54,1739284578.001963,TCP,10.12.16.216,216.239.34.157,TCP,Unknown,2161,6970,129792,16,51392,443,7.390975952148438e-05,35,4834,35,0,,,Unknown
66,1739284578.040823,TCP,10.12.16.216,216.58.205.46,TCP,Unknown,0,0,64240,2,51394,443,0.0007610321044921875,9,983,9,1,,,Unknown
66,1739284578.093526,TCP,216.58.205.46,10.12.16.216,TCP,Unknown,0,1,65535,18,443,51394,0.024060964584350586,11,8909,11,1,,,Unknown
54,1739284578.093597,TCP,10.12.16.216,216.58.205.46,TCP,Unknown,1,1,131072,16,51394,443,7.104873657226562e-05,10,1037,10,1,,,Unknown
431,1739284578.094232,TLS,10.12.16.216,216.58.205.46,TCP,0x0301,1381,1,131072,24,51394,443,0.0006351470947265625,11,1468,11,1,,1.0,Unknown
56,1739284578.146471,TCP,216.58.205.46,10.12.16.216,TCP,Unknown,1,1381,268544,16,443,51394,0.0007410049438476562,12,8965,12,1,,,Unknown
56,1739284578.146471,TCP,216.58.205.46,10.12.16.216,TCP,Unknown,1,1758,268288,16,443,51394,0.0,13,9021,13,1,,,Unknown
1434,1739284578.164176,TLS,216.58.205.46,10.12.16.216,TCP,0x0303,1,1758,268288,16,443,51394,0.006855010986328125,14,10455,14,1,,2.0,Unknown
1434,1739284578.164176,TCP,216.58.205.46,10.12.16.216,TCP,Unknown,1381,1758,268288,24,443,51394,0.0,15,11889,15,1,,,Unknown
1434,1739284578.164176,TCP,216.58.205.46,10.12.16.216,TCP,Unknown,2761,1758,268288,16,443,51394,0.0,16,13323,16,1,,,Unknown
1434,1739284578.164176,TCP,216.58.205.46,10.12.16.216,TCP,Unknown,4141,1758,268288,24,443,51394,0.0,17,14757,17,1,,,Unknown
54,1739284578.164316,TCP,10.12.16.216,216.58.205.46,TCP,Unknown,1758,5521,131072,16,51394,443,0.0001399517059326172,12,1522,12,0,,,Unknown
1434,1739284578.164528,TCP,216.58.205.46,10.12.16.216,TCP,Unknown,5521,1758,268288,16,443,51394,0.00021195411682128906,18,16191,18,1,,,Unknown
826,1739284578.164528,TLS,216.58.205.46,10.12.16.216,TCP,0x0303,6901,1758,268288,24,443,51394,0.0,19,17017,19,1,,,Unknown
54,1739284578.164602,TCP,10.12.16.216,216.58.205.46,TCP,Unknown,1758,7673,131072,16,51394,443,7.414817810058594e-05,13,1576,13,1,,,Unknown
118,1739284578.165267,TLS,10.12.16.216,216.58.205.46,TCP,0x0303,1758,7673,131072,24,51394,443,0.0006649494171142578,14,1694,14,1,,,Unknown
670,1739284578.217824,TLS,216.58.205.46,10.12.16.216,TCP,0x0303,7673,1822,268288,24,443,51394,0.002707958221435547,20,17687,20,0,,,Unknown
54,1739284578.261553,TCP,10.12.16.216,216.58.205.46,TCP,Unknown,1822,8289,130304,16,51394,443,9.799003601074219e-05,15,1748,15,1,,,Unknown
66,1739284578.431942,TCP,10.12.16.216,216.58.205.34,TCP,Unknown,0,0,64240,2,51396,443,0.0006999969482421875,1,66,1,1,,,Unknown
66,1739284578.446931,TCP,10.12.16.216,142.251.209.6,TCP,Unknown,0,0,64240,2,51397,443,0.0080718994140625,1,66,1,1,,,Unknown
66,1739284578.484008,TCP,216.58.205.34,10.12.16.216,TCP,Unknown,0,1,65535,18,443,51396,0.0,1,66,1,1,,,Unknown
54,1739284578.484127,TCP,10.12.16.216,216.58.205.34,TCP,Unknown,1,1,131072,16,51396,443,0.00011897087097167969,2,120,2,1,,,Unknown
475,1739284578.485545,TLS,10.12.16.216,216.58.205.34,TCP,0x0301,1381,1,131072,24,51396,443,0.0004379749298095703,3,595,3,1,,1.0,Unknown
66,1739284578.499893,TCP,142.251.209.6,10.12.16.216,TCP,Unknown,0,1,65535,18,443,51397,0.014348030090332031,1,66,1,1,,,Unknown
54,1739284578.499968,TCP,10.12.16.216,142.251.209.6,TCP,Unknown,1,1,131072,16,51397,443,7.510185241699219e-05,2,120,2,1,,,Unknown
470,1739284578.500625,TLS,10.12.16.216,142.251.209.6,TCP,0x0301,1381,1,131072,24,51397,443,0.0003910064697265625,3,590,3,1,,1.0,Unknown
66,1739284578.51127,TCP,10.12.16.216,216.58.204.138,TCP,Unknown,0,0,64240,2,51398,443,0.002323150634765625,21,3325,21,1,,,Unknown
56,1739284578.544434,TCP,216.58.205.34,10.12.16.216,TCP,Unknown,1,1381,268544,16,443,51396,0.0,2,122,2,1,,,Unknown
56,1739284578.544434,TCP,216.58.205.34,10.12.16.216,TCP,Unknown,1,1802,268288,16,443,51396,0.0,3,178,3,1,,,Unknown
56,1739284578.55317,TCP,142.251.209.6,10.12.16.216,TCP,Unknown,1,1381,268544,16,443,51397,0.005136966705322266,2,122,2,1,,,Unknown
56,1739284578.55317,TCP,142.251.209.6,10.12.16.216,TCP,Unknown,1,1797,268288,16,443,51397,0.0,3,178,3,1,,,Unknown
1434,1739284578.554456,TLS,216.58.205.34,10.12.16.216,TCP,0x0303,1,1802,268288,16,443,51396,0.0012860298156738281,4,1612,4,1,,2.0,Unknown
1434,1739284578.555142,TCP,216.58.205.34,10.12.16.216,TCP,Unknown,1381,1802,268288,24,443,51396,0.0006859302520751953,5,3046,5,1,,,Unknown
1434,1739284578.555142,TCP,216.58.205.34,10.12.16.216,TCP,Unknown,2761,1802,268288,16,443,51396,0.0,6,4480,6,1,,,Unknown
1434,1739284578.555142,TCP,216.58.205.34,10.12.16.216,TCP,Unknown,4141,1802,268288,24,443,51396,0.0,7,5914,7,1,,,Unknown
144,1739284578.555142,TLS,216.58.205.34,10.12.16.216,TCP,0x0303,5521,1802,268288,24,443,51396,0.0,8,6058,8,1,,,Unknown
54,1739284578.555184,TCP,10.12.16.216,216.58.205.34,TCP,Unknown,1802,5611,131072,16,51396,443,4.1961669921875e-05,4,649,4,0,,,Unknown
128,1739284578.55565,TLS,10.12.16.216,216.58.205.34,TCP,0x0303,1802,5611,131072,24,51396,443,0.0004661083221435547,5,777,5,1,,,Unknown
66,1739284578.563914,TCP,216.58.204.138,10.12.16.216,TCP,Unknown,0,1,65535,18,443,51398,0.00826406478881836,23,11473,23,1,,,Unknown
54,1739284578.563996,TCP,10.12.16.216,216.58.204.138,TCP,Unknown,1,1,131072,16,51398,443,8.20159912109375e-05,22,3379,22,1,,,Unknown
405,1739284578.5646,TLS,10.12.16.216,216.58.204.138,TCP,0x0301,1381,1,131072,24,51398,443,0.0004749298095703125,23,3784,23,1,,1.0,Unknown
1434,1739284578.570454,TLS,142.251.209.6,10.12.16.216,TCP,0x0303,1,1797,268288,16,443,51397,0.00226593017578125,4,1612,4,1,,2.0,Unknown
1434,1739284578.570454,TCP,142.251.209.6,10.12.16.216,TCP,Unknown,1381,1797,268288,24,443,51397,0.0,5,3046,5,1,,,Unknown
1434,1739284578.570454,TCP,142.251.209.6,10.12.16.216,TCP,Unknown,2761,1797,268288,16,443,51397,0.0,6,4480,6,1,,,Unknown
1434,1739284578.570454,TCP,142.251.209.6,10.12.16.216,TCP,Unknown,4141,1797,268288,24,443,51397,0.0,7,5914,7,1,,,Unknown
137,1739284578.570454,TLS,142.251.209.6,10.12.16.216,TCP,0x0303,5521,1797,268288,24,443,51397,0.0,8,6051,8,1,,,Unknown
54,1739284578.570573,TCP,10.12.16.216,142.251.209.6,TCP,Unknown,1797,5604,131072,16,51397,443,0.00011920928955078125,4,644,4,0,,,Unknown
128,1739284578.571315,TLS,10.12.16.216,142.251.209.6,TCP,0x0303,1797,5604,131072,24,51397,443,0.0007419586181640625,5,772,5,1,,,Unknown
1038,1739284578.607683,TLS,216.58.205.34,10.12.16.216,TCP,0x0303,5611,1876,268288,24,443,51396,0.007215976715087891,9,7096,9,0,,,Unknown
56,1739284578.617271,TCP,216.58.204.138,10.12.16.216,TCP,Unknown,1,1381,268544,16,443,51398,0.0,24,11529,24,1,,,Unknown
56,1739284578.617271,TCP,216.58.204.138,10.12.16.216,TCP,Unknown,1,1732,268288,16,443,51398,0.0,25,11585,25,1,,,Unknown
1028,1739284578.62363,TLS,142.251.209.6,10.12.16.216,TCP,0x0303,5604,1871,268288,24,443,51397,0.0006461143493652344,9,7079,9,0,,,Unknown
1434,1739284578.63645,TLS,216.58.204.138,10.12.16.216,TCP,0x0303,1,1732,268288,16,443,51398,0.0032579898834228516,26,13019,26,1,,2.0,Unknown
1434,1739284578.63645,TCP,216.58.204.138,10.12.16.216,TCP,Unknown,1381,1732,268288,24,443,51398,0.0,27,14453,27,1,,,Unknown
1434,1739284578.63645,TCP,216.58.204.138,10.12.16.216,TCP,Unknown,2761,1732,268288,16,443,51398,0.0,28,15887,28,1,,,Unknown
1434,1739284578.63645,TCP,216.58.204.138,10.12.16.216,TCP,Unknown,4141,1732,268288,24,443,51398,0.0,29,17321,29,1,,,Unknown
284,1739284578.63645,TLS,216.58.204.138,10.12.16.216,TCP,0x0303,5521,1732,268288,24,443,51398,0.0,30,17605,30,1,,,Unknown
54,1739284578.636481,TCP,10.12.16.216,216.58.204.138,TCP,Unknown,1732,5751,131072,16,51398,443,3.0994415283203125e-05,24,3838,24,0,,,Unknown
128,1739284578.637204,TLS,10.12.16.216,216.58.204.138,TCP,0x0303,1732,5751,131072,24,51398,443,0.0006079673767089844,25,3966,25,1,,,Unknown
54,1739284578.66137,TCP,10.12.16.216,216.58.205.34,TCP,Unknown,1876,6595,130048,16,51396,443,0.009679079055786133,6,831,6,0,,,Unknown
54,1739284578.662895,TCP,10.12.16.216,142.251.209.6,TCP,Unknown,1871,6578,130048,16,51397,443,0.0015249252319335938,6,826,6,0,,,Unknown
1026,1739284578.691517,TLS,216.58.204.138,10.12.16.216,TCP,0x0303,5751,1806,268288,24,443,51398,0.004007101058959961,31,18631,31,0,,,Unknown
54,1739284578.735947,TCP,10.12.16.216,216.58.204.138,TCP,Unknown,1806,6723,130048,16,51398,443,0.0012598037719726562,26,4020,26,0,,,Unknown
66,1739284578.978877,TCP,10.12.16.216,216.58.205.46,TCP,Unknown,0,0,64240,2,51399,443,0.012391090393066406,16,1814,16,1,,,Unknown
66,1739284578.979115,TCP,10.12.16.216,74.125.133.84,TCP,Unknown,0,0,64240,2,51400,443,0.00023794174194335938,16,3102,16,1,,,Unknown
66,1739284579.031705,TCP,216.58.205.46,10.12.16.216,TCP,Unknown,0,1,65535,18,443,51399,0.002647876739501953,21,17753,21,1,,,Unknown
54,1739284579.031756,TCP,10.12.16.216,216.58.205.46,TCP,Unknown,1,1,131072,16,51399,443,5.1021575927734375e-05,17,1868,17,1,,,Unknown
431,1739284579.032356,TLS,10.12.16.216,216.58.205.46,TCP,0x0301,1381,1,131072,24,51399,443,0.0006000995635986328,18,2299,18,1,,1.0,Unknown
66,1739284579.049016,TCP,74.125.133.84,10.12.16.216,TCP,Unknown,0,1,65535,18,443,51400,0.004689931869506836,20,10318,20,1,,,Unknown
54,1739284579.049103,TCP,10.12.16.216,74.125.133.84,TCP,Unknown,1,1,131072,16,51400,443,8.702278137207031e-05,17,3156,17,1,,,Unknown
894,1739284579.04979,TLS,10.12.16.216,74.125.133.84,TCP,0x0301,1381,1,131072,24,51400,443,0.0006868839263916016,18,4050,18,1,,1.0,Unknown
56,1739284579.085245,TCP,216.58.205.46,10.12.16.216,TCP,Unknown,1,1381,268544,16,443,51399,0.0013718605041503906,22,17809,22,1,,,Unknown
56,1739284579.085245,TCP,216.58.205.46,10.12.16.216,TCP,Unknown,1,1758,268288,16,443,51399,0.0,23,17865,23,1,,,Unknown
1434,1739284579.101523,TLS,216.58.205.46,10.12.16.216,TCP,0x0303,1,1758,268288,16,443,51399,0.00874185562133789,24,19299,24,1,,2.0,Unknown
1434,1739284579.101523,TCP,216.58.205.46,10.12.16.216,TCP,Unknown,1381,1758,268288,24,443,51399,0.0,25,20733,25,1,,,Unknown
1434,1739284579.101523,TCP,216.58.205.46,10.12.16.216,TCP,Unknown,2761,1758,268288,16,443,51399,0.0,26,22167,26,1,,,Unknown
1434,1739284579.101523,TCP,216.58.205.46,10.12.16.216,TCP,Unknown,4141,1758,268288,24,443,51399,0.0,27,23601,27,1,,,Unknown
54,1739284579.101654,TCP,10.12.16.216,216.58.205.46,TCP,Unknown,1758,5521,131072,16,51399,443,0.00013113021850585938,19,2353,19,1,,,Unknown
1434,1739284579.101808,TCP,216.58.205.46,10.12.16.216,TCP,Unknown,5521,1758,268288,16,443,51399,0.00015401840209960938,28,25035,28,1,,,Unknown
826,1739284579.101808,TLS,216.58.205.46,10.12.16.216,TCP,0x0303,6901,1758,268288,24,443,51399,0.0,29,25861,29,1,,,Unknown
54,1739284579.101857,TCP,10.12.16.216,216.58.205.46,TCP,Unknown,1758,7673,131072,16,51399,443,4.887580871582031e-05,20,2407,20,1,,,Unknown
118,1739284579.102279,TLS,10.12.16.216,216.58.205.46,TCP,0x0303,1758,7673,131072,24,51399,443,0.0004220008850097656,21,2525,21,1,,,Unknown
56,1739284579.119684,TCP,74.125.133.84,10.12.16.216,TCP,Unknown,1,1381,268544,16,443,51400,0.005054950714111328,21,10374,21,1,,,Unknown
56,1739284579.119684,TCP,74.125.133.84,10.12.16.216,TCP,Unknown,1,2221,267776,16,443,51400,0.0,22,10430,22,1,,,Unknown
1434,1739284579.120681,TLS,74.125.133.84,10.12.16.216,TCP,0x0303,1,2221,267776,16,443,51400,0.0009970664978027344,23,11864,23,1,,2.0,Unknown
142,1739284579.120681,TLS,74.125.133.84,10.12.16.216,TCP,0x0303,1381,2221,267776,24,443,51400,0.0,24,12006,24,1,,,Unknown
54,1739284579.120716,TCP,10.12.16.216,74.125.133.84,TCP,Unknown,2221,1469,131072,16,51400,443,3.504753112792969e-05,19,4104,19,0,,,Unknown
128,1739284579.122599,TLS,10.12.16.216,74.125.133.84,TCP,0x0303,2221,1469,131072,24,51400,443,0.001882791519165039,20,4232,20,1,,,Unknown
670,1739284579.154852,TLS,216.58.205.46,10.12.16.216,TCP,0x0303,7673,1822,268288,24,443,51399,0.0,30,26531,30,1,,,Unknown
1022,1739284579.19202,TLS,74.125.133.84,10.12.16.216,TCP,0x0303,1469,2295,267776,24,443,51400,0.01626300811767578,25,13028,25,0,,,Unknown
54,1739284579.195329,TCP,10.12.16.216,216.58.205.46,TCP,Unknown,1822,8289,130304,16,51399,443,0.003309011459350586,22,2579,22,1,,,Unknown
54,1739284579.244142,TCP,10.12.16.216,74.125.133.84,TCP,Unknown,2295,2437,130048,16,51400,443,0.006381988525390625,21,4286,21,0,,,Unknown
66,1739284583.444987,TCP,10.12.16.216,216.58.204.138,TCP,Unknown,0,0,64240,2,51401,443,0.007133007049560547,27,4086,27,1,,,Unknown
66,1739284583.498993,TCP,216.58.204.138,10.12.16.216,TCP,Unknown,0,1,65535,18,443,51401,0.0,32,18697,32,1,,,Unknown
54,1739284583.499167,TCP,10.12.16.216,216.58.204.138,TCP,Unknown,1,1,131072,16,51401,443,0.00017404556274414062,28,4140,28,1,,,Unknown
419,1739284583.500243,TLS,10.12.16.216,216.58.204.138,TCP,0x0301,1381,1,131072,24,51401,443,0.0007238388061523438,29,4559,29,1,,1.0,Unknown
66,1739284583.542281,TCP,10.12.16.216,142.251.209.14,TCP,Unknown,0,0,64240,2,51402,443,0.008786916732788086,1,66,1,1,,,Unknown
56,1739284583.553708,TCP,216.58.204.138,10.12.16.216,TCP,Unknown,1,1381,268544,16,443,51401,0.0,33,18753,33,1,,,Unknown
56,1739284583.553708,TCP,216.58.204.138,10.12.16.216,TCP,Unknown,1,1746,268288,16,443,51401,0.0,34,18809,34,1,,,Unknown
1434,1739284583.5725,TLS,216.58.204.138,10.12.16.216,TCP,0x0303,1,1746,268288,16,443,51401,0.013602018356323242,35,20243,35,1,,2.0,Unknown
1434,1739284583.5725,TCP,216.58.204.138,10.12.16.216,TCP,Unknown,1381,1746,268288,24,443,51401,0.0,36,21677,36,1,,,Unknown
1434,1739284583.5725,TCP,216.58.204.138,10.12.16.216,TCP,Unknown,2761,1746,268288,16,443,51401,0.0,37,23111,37,1,,,Unknown
1434,1739284583.5725,TCP,216.58.204.138,10.12.16.216,TCP,Unknown,4141,1746,268288,24,443,51401,0.0,38,24545,38,1,,,Unknown
297,1739284583.5725,TLS,216.58.204.138,10.12.16.216,TCP,0x0303,5521,1746,268288,24,443,51401,0.0,39,24842,39,1,,,Unknown
54,1739284583.572612,TCP,10.12.16.216,216.58.204.138,TCP,Unknown,1746,5764,131072,16,51401,443,0.00011205673217773438,30,4613,30,0,,,Unknown
128,1739284583.574105,TLS,10.12.16.216,216.58.204.138,TCP,0x0303,1746,5764,131072,24,51401,443,0.0014929771423339844,31,4741,31,1,,,Unknown
66,1739284583.595243,TCP,142.251.209.14,10.12.16.216,TCP,Unknown,0,1,65535,18,443,51402,0.008642911911010742,1,66,1,1,,,Unknown
54,1739284583.595343,TCP,10.12.16.216,142.251.209.14,TCP,Unknown,1,1,131072,16,51402,443,0.00010013580322265625,2,120,2,1,,,Unknown
403,1739284583.595961,TLS,10.12.16.216,142.251.209.14,TCP,0x0301,1381,1,131072,24,51402,443,0.00061798095703125,3,523,3,1,,1.0,Unknown
1054,1739284583.626467,TLS,216.58.204.138,10.12.16.216,TCP,0x0303,5764,1820,268288,24,443,51401,0.008537054061889648,40,25896,40,0,,,Unknown
56,1739284583.648754,TCP,142.251.209.14,10.12.16.216,TCP,Unknown,1,1381,268544,16,443,51402,0.003721952438354492,2,122,2,1,,,Unknown
56,1739284583.648754,TCP,142.251.209.14,10.12.16.216,TCP,Unknown,1,1730,268288,16,443,51402,0.0,3,178,3,1,,,Unknown
1434,1739284583.664928,TLS,142.251.209.14,10.12.16.216,TCP,0x0303,1,1730,268288,16,443,51402,0.012397050857543945,4,1612,4,1,,2.0,Unknown
1434,1739284583.664928,TCP,142.251.209.14,10.12.16.216,TCP,Unknown,1381,1730,268288,24,443,51402,0.0,5,3046,5,1,,,Unknown
1434,1739284583.664928,TCP,142.251.209.14,10.12.16.216,TCP,Unknown,2761,1730,268288,16,443,51402,0.0,6,4480,6,1,,,Unknown
54,1739284583.665021,TCP,10.12.16.216,142.251.209.14,TCP,Unknown,1730,4141,131072,16,51402,443,9.298324584960938e-05,4,577,4,1,,,Unknown
1434,1739284583.665667,TCP,142.251.209.14,10.12.16.216,TCP,Unknown,4141,1730,268288,24,443,51402,0.0006461143493652344,7,5914,7,1,,,Unknown
1434,1739284583.665667,TCP,142.251.209.14,10.12.16.216,TCP,Unknown,5521,1730,268288,16,443,51402,0.0,8,7348,8,1,,,Unknown
992,1739284583.665667,TLS,142.251.209.14,10.12.16.216,TCP,0x0303,6901,1730,268288,24,443,51402,0.0,9,8340,9,1,,,Unknown
54,1739284583.665715,TCP,10.12.16.216,142.251.209.14,TCP,Unknown,1730,7839,131072,16,51402,443,4.792213439941406e-05,5,631,5,1,,,Unknown
128,1739284583.666494,TLS,10.12.16.216,142.251.209.14,TCP,0x0303,1730,7839,131072,24,51402,443,0.0007789134979248047,6,759,6,1,,,Unknown
54,1739284583.668697,TCP,10.12.16.216,216.58.204.138,TCP,Unknown,1820,6764,130048,16,51401,443,0.0020051002502441406,32,4795,32,0,,,Unknown
1022,1739284583.719624,TLS,142.251.209.14,10.12.16.216,TCP,0x0303,7839,1804,268288,24,443,51402,0.02343893051147461,10,9362,10,1,,,Unknown
54,1739284583.760647,TCP,10.12.16.216,142.251.209.14,TCP,Unknown,1804,8807,130048,16,51402,443,0.009678125381469727,7,813,7,1,,,Unknown
104,1739284586.409231,TLS,10.12.16.216,74.248.74.212,TCP,0x0303,1,1,507,24,51148,443,0.04171895980834961,1,104,1,1,,,Unknown
93,1739284586.485727,TLS,74.248.74.212,10.12.16.216,TCP,0x0303,1,51,16384,24,443,51148,0.017443180084228516,1,93,1,1,,,Unknown
54,1739284586.53414,TCP,10.12.16.216,74.248.74.212,TCP,Unknown,51,40,507,16,51148,443,0.04166007041931152,2,158,2,0,,,Unknown
66,1739284586.963308,TCP,10.12.16.216,108.177.127.188,TCP,Unknown,0,0,64240,2,51403,5228,0.0005772113800048828,1,66,1,1,,,Unknown
54,1739284586.98909,TCP,10.12.16.216,74.125.133.84,TCP,Unknown,2295,2437,130048,17,51400,443,0.0001678466796875,22,4340,22,1,,,Unknown
54,1739284586.989177,TCP,10.12.16.216,142.251.209.14,TCP,Unknown,1804,8807,130048,17,51402,443,8.702278137207031e-05,8,867,8,1,,,Unknown
54,1739284586.989229,TCP,10.12.16.216,216.58.205.34,TCP,Unknown,1876,6595,130048,17,51396,443,5.1975250244140625e-05,7,885,7,1,,,Unknown
54,1739284586.989264,TCP,10.12.16.216,142.250.102.100,TCP,Unknown,1835,8805,130048,17,51383,443,3.504753112792969e-05,8,898,8,1,,,Unknown
54,1739284586.989297,TCP,10.12.16.216,216.58.204.150,TCP,Unknown,1892,6763,130048,17,51388,443,3.2901763916015625e-05,8,955,8,1,,,Unknown
54,1739284586.989336,TCP,10.12.16.216,142.250.123.94,TCP,Unknown,1830,8789,130048,17,51387,443,3.910064697265625e-05,8,893,8,1,,,Unknown
54,1739284586.989369,TCP,10.12.16.216,216.58.204.138,TCP,Unknown,1806,6723,130048,17,51398,443,3.2901763916015625e-05,33,4849,33,1,,,Unknown
54,1739284586.989401,TCP,10.12.16.216,142.251.143.202,TCP,Unknown,1817,6757,130048,17,51378,443,3.218650817871094e-05,7,826,7,1,,,Unknown
54,1739284586.989478,TCP,10.12.16.216,216.58.204.129,TCP,Unknown,1842,11440,130048,17,51381,443,7.700920104980469e-05,7,851,7,1,,,Unknown
54,1739284586.989528,TCP,10.12.16.216,142.251.209.10,TCP,Unknown,1813,11884,130048,17,51379,443,4.982948303222656e-05,16,1784,16,1,,,Unknown
54,1739284586.989564,TCP,10.12.16.216,142.251.209.10,TCP,Unknown,1845,11883,130048,17,51386,443,3.600120544433594e-05,17,1838,17,1,,,Unknown
54,1739284586.989633,TCP,10.12.16.216,216.58.204.138,TCP,Unknown,1820,6764,130048,17,51401,443,6.914138793945312e-05,34,4903,34,1,,,Unknown
54,1739284586.989694,TCP,10.12.16.216,216.58.205.46,TCP,Unknown,1854,8288,130304,17,51380,443,6.103515625e-05,23,2633,23,1,,,Unknown
54,1739284586.989728,TCP,10.12.16.216,216.58.205.46,TCP,Unknown,1822,8289,130304,17,51394,443,3.3855438232421875e-05,24,2687,24,1,,,Unknown
54,1739284586.989807,TCP,10.12.16.216,216.58.205.46,TCP,Unknown,1822,8289,130304,17,51399,443,7.891654968261719e-05,25,2741,25,1,,,Unknown
54,1739284586.989846,TCP,10.12.16.216,142.251.209.6,TCP,Unknown,1871,6578,130048,17,51397,443,3.910064697265625e-05,7,880,7,1,,,Unknown
54,1739284586.989887,TCP,10.12.16.216,216.58.204.138,TCP,Unknown,2293,2434,130048,17,51382,443,4.100799560546875e-05,35,4957,35,1,,,Unknown
54,1739284586.989941,TCP,10.12.16.216,142.250.180.174,TCP,Unknown,1896,8796,130048,17,51391,443,5.3882598876953125e-05,9,1013,9,1,,,Unknown
54,1739284586.989984,TCP,10.12.16.216,142.251.143.110,TCP,Unknown,1864,8797,130048,17,51393,443,4.315376281738281e-05,7,873,7,1,,,Unknown
54,1739284586.990428,TCP,10.12.16.216,142.251.209.46,TCP,Unknown,2771,8135,130048,17,51390,443,0.0004439353942871094,20,2924,20,0,,,Unknown
54,1739284586.991046,TCP,10.12.16.216,142.250.180.170,TCP,Unknown,2262,9153,130816,17,51385,443,0.00061798095703125,13,1595,13,0,,,Unknown
66,1739284587.032192,TCP,108.177.127.188,10.12.16.216,TCP,Unknown,0,1,65535,18,5228,51403,0.016839981079101562,1,66,1,1,,,Unknown
54,1739284587.032291,TCP,10.12.16.216,108.177.127.188,TCP,Unknown,1,1,131072,16,51403,5228,9.894371032714844e-05,2,120,2,1,,,Unknown
373,1739284587.032708,TLS,10.12.16.216,108.177.127.188,TCP,0x0301,1381,1,131072,24,51403,5228,0.0004169940948486328,3,493,3,1,,1.0,Unknown
56,1739284587.042158,TCP,142.251.209.14,10.12.16.216,TCP,Unknown,8807,1805,268288,17,443,51402,0.0002269744873046875,11,9418,11,0,,,Unknown
56,1739284587.042158,TCP,216.58.205.34,10.12.16.216,TCP,Unknown,6595,1877,268288,17,443,51396,0.0,10,7152,10,0,,,Unknown
54,1739284587.042208,TCP,10.12.16.216,142.251.209.14,TCP,Unknown,1805,8808,130048,16,51402,443,5.0067901611328125e-05,9,921,9,1,,,Unknown
54,1739284587.042241,TCP,10.12.16.216,216.58.205.34,TCP,Unknown,1877,6596,130048,16,51396,443,3.314018249511719e-05,8,939,8,0,,,Unknown
56,1739284587.043848,TCP,142.251.209.10,10.12.16.216,TCP,Unknown,11884,1814,268288,17,443,51379,0.0014791488647460938,25,25149,25,0,,,Unknown
56,1739284587.043848,TCP,216.58.204.150,10.12.16.216,TCP,Unknown,6763,1893,268288,17,443,51388,0.0,10,7320,10,0,,,Unknown
56,1739284587.043848,TCP,142.251.209.10,10.12.16.216,TCP,Unknown,11883,1846,268288,17,443,51386,0.0,26,25205,26,0,,,Unknown
56,1739284587.043848,TCP,142.251.209.6,10.12.16.216,TCP,Unknown,6578,1872,268288,17,443,51397,0.0,10,7135,10,0,,,Unknown
56,1739284587.043848,TCP,216.58.204.138,10.12.16.216,TCP,Unknown,6764,1821,268288,17,443,51401,0.0,41,25952,41,1,,,Unknown
56,1739284587.043848,TCP,216.58.205.46,10.12.16.216,TCP,Unknown,8289,1823,268288,17,443,51394,0.0,31,26587,31,0,,,Unknown
56,1739284587.043848,TCP,216.58.205.46,10.12.16.216,TCP,Unknown,8289,1823,268288,17,443,51399,0.0,32,26643,32,1,,,Unknown
